,developerResponse,rating,isEdited,userName,date,title,review,country
351,"{'id': 21404539, 'body': 'Hi,\r\n\r\nWe are experiencing a high volume of contacts and our reply times have been impacted. Our commitment is to get back to everyone so rest assured we will email you as soon as possible.\r\n\r\nRegards,', 'modified': '2021-03-02T18:17:14Z'}",1,False,SwanBones,2021-02-19 18:18:05,Seems shady,"I ended up with two sets of tickets for an event and they were all wrong. None of them were for the time I selected, and the only way possible to contact customer service through the app was an email address. I got a confirmation about my email being received but days later still no reply.",US
352,"{'id': 8496630, 'body': 'Hi, Thank you so much for your 5 stars! Our users are the most important thing in the world, and we love helping them. We are so happy to know that our mission is fulfilled ;) \nThanks for using Fever! Best regards,  Fever Team', 'modified': '2019-05-03T13:57:06Z'}",5,False,Joekid7302,2019-02-22 23:51:32,Ticket issue,I had a request to make a change on the tickets I bought.   It was fixed fastest than you can say “fever”.   Well done by their crew.,US
353,"{'id': 25099540, 'body': ""Hi there, pulling this exhibition together took a lot of work but it's really rewarding to see that it's making such a great impact on our users. We hope that Fever keeps providing you with more experiences like this in the future ❤️.\n\nFever Team"", 'modified': '2021-09-14T17:23:10Z'}",5,False,JRK*1,2021-09-12 17:22:49,Fever Customer Support is AWESOME,"I was unable to attend an event due to car issues, and Fever customer service provided a voucher for my family to attend the Van Gogh event on a different date! Thank you!!",US
354,"{'id': 27545052, 'body': 'Hello! Thanks for bringing this to our attention. Please, contact us at customer_satisfaction@feverup.com to help you with your case. We apologize for the inconvenience!', 'modified': '2022-01-19T22:07:18Z'}",1,False,melin0e3,2022-01-18 13:44:33,I can’t believe they are still in business,"The operate just on the side of legal. There is no option to talk physically with a person, just the live chat that does not help. Will not refund tickets even with proof of Covid. I have “rescheduled” my Van Gogh tickets twice now, still can’t come. I over $500 so I’m thinking about reporting them to the better business bureau.",US
355,"{'id': 27406881, 'body': 'Please reach us at customer_satisfaction@feverup.com so we can review your case and offer you a suitable solution. We apologize for the inconveniences!', 'modified': '2022-01-12T21:27:41Z'}",2,False,StRemy37,2022-01-09 20:14:36,Worst app ever,"Booked wrong date, nightmare trying to cancel or reschedule.  No customer service for days and that was slightly better than horrible.  Repurchased for a different day, now my tickets are gone and I know how to find them.  Chat doesn’t work.  Absolutely avoid this app.",US
356,,1,False,Utopiabound,2021-11-05 16:46:22,Bad support. Bad interface,"Trying to select a date that is more than a couple days in the future is infuriating. 

God help you if something happens and your event cancels your ticket. I got “vouchers” which I couldn’t use to purchase for a different day. And the support people were radio silent after cutting and pasting info from the web page.",US
357,"{'id': 23731269, 'body': 'Hello! We apologize for the inconveniences caused by the cancellation of your event. Please reach us at customer_satisfaction@feverup.com so we can reopen your case and offer a suitable solution!\n\nFever Team', 'modified': '2021-07-04T12:03:49Z'}",1,False,concern citizin 0012,2021-07-03 08:16:15,Just don’t waste your time/ how do they have a 4.8 star rate,I wanted to go to one of there events but the event keep getting canceled and there’s no refund as there policy just saving you guys the time. And just read the comments and there is so many negative comments just wished I read them before now I’m down 90 dollars and didn’t even get to have fun,US
358,"{'id': 21771021, 'body': ""Hello, We strongly recommend you to check which account did you select to make the purchase. You must choose the same option when downloading the app, otherwise, you won't see your tickets. Could you please email us at hello@feverup.com? We'll be able to assist you and sort this issue, Kind regards"", 'modified': '2021-03-20T12:15:42Z'}",1,False,snowboard girle,2021-03-09 19:15:53,Worst App Ever,I purchased Van Gogh tickets online and had to download this app in order to retrieve my tickets. I followed the prompts to register by using FB and it directs me to submit my email address for my profile. It does not accept my email address and my tickets are no where to be found. Why doesn’t the app take any of my email addresses? Hotmail nor Gmail works.,US
359,,1,False,gvan13,2020-08-18 23:52:28,Customer service is terrible,App seems easy to use but they are useless if you have a question or problem with an event. I have tried to reach out multiple times to ask about a refund for an event that didn’t happen and they’ve been giving me the run around. Only use this if you’re prepared to waste money.,US
360,"{'id': 25455095, 'body': ""Thank you for your 5-star review! We're very glad to hear that your experience with us at Fever has been more than positive :)"", 'modified': '2021-10-02T19:30:12Z'}",5,False,Specialcat25,2021-10-01 13:56:34,Best place to buy Tickets,I have only nice things to say about Fever. They are fantastic and very accommodating. I will buy my tickets here from now on. A++,US
361,,1,False,gvan13,2020-08-18 23:52:28,Customer service is terrible,App seems easy to use but they are useless if you have a question or problem with an event. I have tried to reach out multiple times to ask about a refund for an event that didn’t happen and they’ve been giving me the run around. Only use this if you’re prepared to waste money.,US
362,"{'id': 26015120, 'body': ""Hello, thank you so much for your 5-star rating - it's much appreciated! We hope to see you again in future Fever events! ![](https://backend.growthdot.com/reply-after-this/3341983_5cbe57c1-6f6d-41d2-bca5-1dbc018f88b4.gif)\n\nFever Team"", 'modified': '2021-11-01T15:58:23Z'}",5,False,lagaddis,2021-10-31 12:52:08,Hidden Gems,This app is the perfect way to find local hidden gems. I’ve been all over Chicago and had a great time doing so.,US
363,"{'id': 21893152, 'body': 'Hi! We are experiencing a high volume of contacts and our reply times have been impacted. Our commitment is to get back to everyone so rest assured we will email you as soon as possible. Best regards,', 'modified': '2021-03-26T22:39:00Z'}",1,False,Gighkkkgfhjkh,2021-03-23 18:38:02,Horrible,They never get back to you. I have sent several emails in a month and no help. Customer service is horrible. Don’t bother with the live chat there is no live chat even though the app claims that there is. Do not buy from this company and do not use this app they just take your money and you can’t do anything about it.,US
364,"{'id': 21424369, 'body': 'Hello! We are sorry to hear you had such a frustrating experience. We are unable to track your incidence here, we would like to take another look at your case, can you please email us at hello@feverup.com?\r\n', 'modified': '2021-03-03T12:24:08Z'}",1,False,The real loaqswki,2021-02-28 04:56:41,Scammy,Used to buy tickets for an event for the family. Nowhere does it say you have to buy adult and children’s tickets separately until after checkout. Ask to be charged difference to upgrade children tickets to adult. They say they can’t but will give voucher for new tickets if you pay their ridiculous booking fees again.,US
365,"{'id': 25303915, 'body': ""Hi, we take very seriously our work and that's why we're here 24/7 to help you out with your requests. Thanks for sharing your review for the community and we hope to host new events for you in the future. ![](https://backend.growthdot.com/reply-after-this/2882105_79aec938-69b8-43ec-a949-bfcff5519c60.gif)\n\nFever Team"", 'modified': '2021-09-24T15:27:35Z'}",5,False,CTGuy2,2021-09-22 19:19:12,Great service!,"Very helpful when I needed to exchange tickets for a new date and time:  prompt replies, clear instructions and excellent follow up.",US
366,"{'id': 24963534, 'body': ""Thank you for your review! We're pleased to hear that your case was properly handled and that a suitable solution was offered to you :)"", 'modified': '2021-09-07T15:19:29Z'}",5,False,Ejds88,2021-09-05 18:38:48,Great customer service,Couldn't go because sister couldn't get here.  Fever helped change the tickets with little fuss & muss. Great team.,US
367,"{'id': 24529519, 'body': ""Thank you for your 5-star review! We're very glad to hear that your experience with our customer service was more than positive :) ![](https://backend.growthdot.com/api/mail-tracking/resources/2405969_10111479-0f82-42a0-bfe8-ff30d7f71c65.gif)\n\nFever Team"", 'modified': '2021-08-16T12:05:58Z'}",5,False,Dotsie17,2021-08-13 23:18:59,Excellent Customer Service,"I had to call regarding a ticket issue for a show tomorrow. Customer service agent was so pleasant and helpful.
Thank you",US
368,"{'id': 24368754, 'body': ""Thank you for your 5-star review - it's much appreciated! 😃\u200b\n\nFever Team"", 'modified': '2021-08-07T10:40:31Z'}",5,False,Mrs AJCOOP,2021-08-06 02:25:34,Customer service was very helpful!,"Customer service was quick, responsive and very helpful.",US
369,"{'id': 23352235, 'body': ""Thank you for your 5-star review! We're thrilled to hear that you enjoy our experiences so much, as providing one of a kind events is exactly what we strive for. Make sure to keep an eye out on our Fever app for more events :)"", 'modified': '2021-06-13T12:33:19Z'}",5,False,Coolchriscali,2021-06-12 01:14:52,Love the experiences,Fever has been delivering unique experiences which have been outstanding. I’m always looking forward to what’s next.,US
370,"{'id': 23770161, 'body': ""We regret to hear that your experience with us has not been positive. If you're still needing assistance with a purchase, please reach us at customer_satisfaction@feverup.com so we can take a closer look at your case. We apologize for the inconvenience!\n\nFever Team"", 'modified': '2021-07-06T08:43:47Z'}",1,False,DomDannie,2021-07-04 16:52:41,Don’t get this app !!,If you’re searching for a deal you can google it and find the same sale as fever. Don’t even wasted your time with this app. It’s poorly operated even though it’s been around for years and their customer service is one of the worst you can deal with. Worst app ever. Don’t even waste your time or hard earned money.,US
371,"{'id': 23342414, 'body': 'Gracias por tu reseña! Nuestra misión principal es ofrecerle a nuestros usuarios un servicio de atención al cliente excepcional, por lo que nos alegra saber que nuestros agentes te han atendido de manera extraordinaria.', 'modified': '2021-06-12T10:54:11Z'}",5,False,TheOchooo,2021-06-11 05:02:47,Awesome support!,Had to make an edit to my purchase and the Fever team were very accommodating and quick to respond.,US
372,"{'id': 24833781, 'body': 'Hi there! Thanks for your kind review for our User Support and Victor. It is our main goal to strive nothing less than this. Best regards and thanks for using Fever!', 'modified': '2021-08-31T19:01:48Z'}",5,False,rthv15,2021-08-30 05:06:36,Very pleased with their customer service,"Top customer service, Victor is very knowledgeable, patient and polite. He solved our issue effectively. I highly recommend fever :)",US
373,,1,False,Debeetle312,2020-11-03 00:34:15,Beware! They lie about cancelled events to steal.,"This company is a scam, they sell tickets for events, the events get cancelled or they lie about the events getting cancelled and refuse refunds. In my case, they lied that the event got cancelled, stole my money while the event wasn’t even cancelled for those who buy from the event source director and tickets are still being sold. See for yourself, the positive reviews must be fake.",US
374,,1,False,Flyman_gm,2020-09-29 00:31:21,Irritating data mining to sell you tickets,The APP makes you enable tracking and remove limiting advertising before you can buy or use tickets. I greatly object to this sort of marketing-crap-for-life when all I want to do is buy a couple of tickets to local events. This shouldn’t be at the expense of being tracked and my data mined,US
375,,1,False,m@nny88,2020-08-26 02:09:42,The worst service,"I was on a waiting list for an event that tickets go on sale the next day at 12pm per there notice, the tickets go on sale a day before and now are sold out. I keep asking for an explanation but they keep blowing me off by ignoring my chat messages, email, and calls. They are not well organized and fail to notify the costumers 😡",US
376,"{'id': 23003438, 'body': 'Hello! We are sorry that you feel that way, we are always willing to help our users in the best way possible, however, we must follow the return policy of the company and our partners. We are sorry for the inconvenience caused and we remain at your entire disposal in case you decide to give us another opportunity :)', 'modified': '2021-05-25T13:59:52Z'}",1,False,BC AMEC bunny he TC in Ned,2021-05-21 19:37:53,Website is a mess,"I’m out $72 because the site wouldn’t let me select the movie I wanted after requiring me to make the purchase first. Then they said they have no record of my purchase, even though I forwarded them the email they sent me to confirm my purchase. And of course, no refunds. The website is a confusing complicated mess.",US
377,"{'id': 21422737, 'body': 'Hello! We apologize for any inconveniences this situation may have caused you. Please contact our User Support team through http://bit.ly/FeverUserSupportEN so we can take a deeper look to your case and help you find the best solution. Best regards\r\n', 'modified': '2021-03-03T11:11:27Z'}",1,False,yrrmtrbddb,2021-02-04 05:44:12,Garbage. Don’t lose your money,"They are terrible. Would not refund for an event THEY cancelled. I received a voucher instead, used it on a food delivery service and didn’t received anything afterwards, no confirmation email, no date, nothing! They are “working on the case” now, and of course, days pass by and nothing... How do these thieves have such a high rating??!!",US
378,"{'id': 28092860, 'body': ""Hello, Lee. We're sorry that your experience with us has not been the best. Should you need any assistance please contact customer_satisfaction@feverup.com"", 'modified': '2022-02-16T22:21:41Z'}",1,False,Lee Cooper SF,2022-02-04 04:20:54,Poor user support,"Fever organize some great events, ie Candlelight concerts, however they do not seem to take responsibility for other events they promote and sell tickets for on their platform. One of the events I purchased tickets for couldn’t  deliver what it promised. When I reached out to Fever support, I was hoping to be cared for, but they couldn’t care less. Sad.",US
379,"{'id': 26509883, 'body': ""Hello there. As we work through hundreds of partnerships around the world, we must follow and respect the terms and conditions of those partnerships, which include that the tickets are non-refundable. If you're unhappy with the resolution offered to you, feel free to get back in touch with our customer service department explaining your situation in detail and one of our agents will be more than happy to reopen your case and explore the possibility of offering you an alternative solution :)"", 'modified': '2021-11-27T21:25:07Z'}",1,False,Cibalex,2021-11-26 15:46:05,Refund policy,Absolutely horrible refund policy.  I cancelled the tickets more than a month in advance.  There is no way to receive a full refund if you cancel more than a month in advance. I will never be using this app again.  They are able to legally steal money from people.  And the Van Gogh experience uses only Fever to purchase tickets.,US
380,"{'id': 24090246, 'body': 'Thank you very much for your 5-star review! We truly hope that you keep finding events of your interest 😉\u200b\n\nFever Team', 'modified': '2021-07-23T10:55:02Z'}",5,False,Heavy New York,2021-07-22 04:19:28,Amazing!,Easily one of the coolest apps there is. I discovered so much in my city with this app. Definitely the ultimate app to help you go out and explore:) Thank you Fever!!!,US
381,"{'id': 21771116, 'body': ""Hello!\n\nOnly a handful of companies in the world are bringing videomapping experiences like ours. Van Gogh: The Immersive Experience includes a unique VR experience on Van Gogh's paintings, and also offers attendees the opportunity to learn more about his work and discover his life. This experience is brought to you by Fever and Exhibition Hub, which has awed audiences in Europe and Asia since 2015, and which will be rolling its experience out in 2021 in NYC, Atlanta, and other iconic cities in the US to be soon announced!\n\nFor your information, this experience is independent of other Van Gogh experiences happening in NYC but rest assured your tickets will give you access to an amazing experience where you will be immersed in the world of Van Gogh! Please contact us at hello@feverup.com if you have any other doubt.\n\nBest regards,"", 'modified': '2021-03-20T12:34:10Z'}",1,False,RogueElement61,2021-03-09 17:42:57,Beware of scams!,"Under the guise of an established Boston website, Fever created a very similar website, logo and Facebook ads to sell tickets to an event that they are not associated with, which is actually being put on by a separate company. They even up charged for a VIP package, which doesn’t exist through the real host, and even costing $45 more than the real event.",US
382,"{'id': 21421856, 'body': 'Hello,\nThank you for bringing this to our attention. We’re sorry you had a bad experience. We’ll strive to do better.\nBest regards,', 'modified': '2021-03-03T10:39:34Z'}",1,False,Distracted by flash!,2021-01-27 20:52:27,Missed event,"We had to use this app to buy a ticket to an event. We never received an email, text, notification or update that the event was happening and we missed it. If the only way to buy tickets are through this app for any events we’re interested in in the future, we’ll definitely pass.",US
383,,1,False,1235(((((((,2021-12-29 17:54:34,Terrible app and services,"the events tickets are not refundable and you have to pay fees again if you want to reschedule. The worst part is the customer service is terrible. The voucher they gave to me no longer works, and customer service can’t solve the issue. I’m very disappointed that Van Gogh event uses them as the ticketing service.",US
384,"{'id': 25465011, 'body': 'Hello! We apologize for the inconveniences caused by the cancellation of your event. Please reach us at customer_satisfaction@feverup.com so we can reopen your case and offer you a suitable solution! ![](https://backend.growthdot.com/reply-after-this/3001274_be6bc018-95d4-4427-8223-a3700b9631f4.gif)\n\nFever Team', 'modified': '2021-10-03T21:44:57Z'}",1,False,The Dilema's,2021-10-02 01:06:34,Warning: this app is a scam!!!,Do not purchase anything through this app.  My event was cancelled and they only would allow me to get a voucher instead of a refund! Customer service is a joke. They only do chat or email and refuse to offer refunds. Chat support said they’d “review your case” and email me when I told them I did not want a voucher. What a scam!,US
385,"{'id': 27684420, 'body': ""Hello, we're thrilled to hear that your experience with us was amazing. Thanks! for leaving such a positive review. ![](https://backend.growthdot.com/reply-after-this/4261357_ea44f9fe-d09e-4f53-9519-06d35626c590.gif)\n\nFever Team"", 'modified': '2022-01-26T22:50:28Z'}",5,False,Mr Reveiwer,2022-01-25 21:00:09,Love the options!,"I, capital L, Love the options Fever offers!  Such fun and interesting events. We have enjoyed attending these events each time.",US
386,"{'id': 10767033, 'body': ""Hi Alberto! Thank you for your rating! We are glad you like our app :) Don't forget to check out all the amazing new plans we found for you ;) Thanks for using Fever! Kind regards, Fever Team\r\n"", 'modified': '2019-09-19T10:35:54Z'}",3,False,Alberto M,2019-09-13 18:45:25,Looking for something to do in the last minute.,Sometimes I’m with my friends and we’re looking for something to do last minute  just check out fever app like clockwork we’re on the move to an event in the last minute.,US
387,"{'id': 10589809, 'body': 'Hello, We apologize for your bad experience. :( We are available 24/7 via email at hello@feverup.com, chat or phone to help you in any way we can. Please feel free to get in touch so we can find a solution for your specific case. Best regards,  Fever Team', 'modified': '2019-09-09T12:00:20Z'}",1,False,gshrhebd,2019-09-07 17:35:50,Worse experience- SCAM,"Do not spend your money here.

I had purchased tickets for the VROOM experience, but it’s hilarious how no calendar is present so you can schedule a date for the event. Fever and the partners they work with lure you into making a purchase. 

Fever and the partners they work with have horrible quality assurance and quality control. They cannot upkeep technical difficulties. 

If you ask for a refund, they send a link stating how there policy had no refund. 

It’s is hard to get in contact with a manager. 

I tried calling the merchants phone number in DE, and it returns an error. 

I call this a SCAM. 

Steer clear from Fever. Do not waste your time.",US
388,"{'id': 21564229, 'body': 'We are so grateful for your 5-star review. Thanks for sharing your rating with us and the community :)', 'modified': '2021-03-10T11:25:37Z'}",5,False,elliejudie,2021-03-02 14:47:55,Pandemic Uplift,So happy to have these wonder events to look forward to during this time!,US
389,,4,False,Kalenjuan,2021-12-05 02:40:30,Great but some extra functionality needed,Simple - ability to share tickets via text or wallet would be great.,US
390,"{'id': 22897345, 'body': 'Hello! We are very glad you have enjoyed the experience with our user support team. Fever is working hard to address all inquiries and incidents. (: All the best!', 'modified': '2021-05-19T13:27:02Z'}",5,False,MrEpp,2021-05-17 14:30:00,Jose!  Great Customer Service!,Great experience with customer service.  I screwed up and they helped make it right.  Thank you!,US
391,"{'id': 21424138, 'body': 'Hello! We are sorry you feel that way. If you can give us a chance you will see that we have many cool and interesting experiences :). Events are updated daily and we’re always working on constant improvements. Best regards,', 'modified': '2021-03-03T12:12:50Z'}",1,False,KillerQueen789,2021-03-01 21:34:50,I hate that I am forced to download this app.,"I have a million apps on my phone already.  I purchased tickets through fever because that’s what the venue required.  But when I tried to access the tickets, I had to download this stupid app.  I hate that I am forced to do so.  I don’t want random apps clogging my phone and stealing my data .",US
392,,2,False,Gameeeeer82,2020-09-05 17:44:14,Make sure the event is happening,"I’ve had two event now that we’re canceled due to Covid but still live on Fever. They don’t do refunds, rather the money just sits as a credit in your account. Double check to make sure the event you bought is actually happening.",US
393,"{'id': 27736120, 'body': 'Hello, we are very sorry that your experience with our APP was not the best. We will make sure to forward your comments to the appropriate department so they take them into account moving forward. ![](https://backend.growthdot.com/reply-after-this/4302656_1eafee55-8520-4e14-ae38-56a04dde658f.gif)\n\nFever Team', 'modified': '2022-01-29T13:51:11Z'}",1,False,Andre174730033,2022-01-27 23:57:59,Forced download of the app,One star because I am forced to download this app to access my tickets. Complete waste of my time and phone storage as I deleted the app immediately after the event. Please join me in 2022 and let me access my tickets through email or web browser like every other company.,US
394,"{'id': 26200830, 'body': 'Hello! Thank you for your kind review! We hope to see you soon at future Fever events :) ![](https://backend.growthdot.com/reply-after-this/3459167_7ca7f835-33bc-4817-8f92-52e256e13d27.gif)\n\nFever Team', 'modified': '2021-11-10T21:23:48Z'}",5,False,babatornado,2021-11-09 10:46:02,Van Gogh,Like nothing I’ve ever seen. I brought a 13-year-old and an eight year old and they were entrance. I would go again. Great job. I loved it.,US
395,"{'id': 21970196, 'body': ""Hello, we are sorry you feel that way. We have been operating for more than 6 years, and we are present in more than 30 major cities around the world, including London, New York, Madrid, Paris and Sao Paulo. All of our experiences are real and genuine. If you want to know more about us, many Tech pages have some articles about our development as a company.\nWe are experiencing high volume of contacts but please remember you can always contact us and we'll get back to you as soon as possible to help you out, our team is working hard to address all inquiries and incidents, however, we must follow the return policy of the company and our partners. We are sorry for the inconvenience caused and we remain at your entire disposal in case you decide to give us another opportunity :)"", 'modified': '2021-03-31T11:41:54Z'}",1,False,FanFromFinland,2021-03-27 20:58:57,SCAM—Do not use,This app sold me fraudulent tickets to an actual upcoming event and will not provide me with a refund. The “company” has no phone number available anywhere to call; there is no way to contact anyone but via e-mail. I encourage everyone to visit BBB and see the many complaints about this fraudulent app. Do NOT spend a dime through “fever.”,US
396,"{'id': 25727099, 'body': ""Hello! We really appreciate you for taking the time to review our event. We wanted to make sure that all Van Gogh's fans were immersed in a unique experience that was both educational and entertaining. We hope to see you again in future Fever events! ❤️"", 'modified': '2021-10-17T18:07:57Z'}",5,False,VickiGP,2021-10-15 14:47:06,First experience was excellent!,They knocked it out of the park with the Van Gogh experience in Miami Beach.  Even my 5 and 8 year old grandkids loved it! I’m very excited to learn that they are bringing the Sistine Chapel exhibit to West Palm Beach!,US
397,"{'id': 22303933, 'body': 'Hello! We are sorry to hear you have not enjoyed your experience with our app. You can indeed customize your city so the app only shows you those events, and you can also filter events by date or category using the search section.\n\nWe’re always working on constant improvements and, if you decide to come back, we will be waiting for you with open arms. (:', 'modified': '2021-04-18T11:16:12Z'}",2,False,Tigenzero,2021-04-17 03:16:42,It’s an Advertisement App,"I’m looking for events in my city on the weekend, and I can’t tell you what they are because I’ll inundated with escape rooms, iFly, and INDIVIDUAL MOVIES PLAYING AT MY THEATER. The worst part is I can’t block or filter events or locations and customize what I see. This is less of an event finder and more of “ads the app”",US
398,"{'id': 24807352, 'body': 'Hello! We regret to hear that your experience with us has not been positive. We apologize for the inconvenience! ![](https://backend.growthdot.com/api/mail-tracking/resources/2556312_ccb13ace-62d8-4d23-a393-1af07646b790.gif)\n\nFever Team', 'modified': '2021-08-30T15:37:00Z'}",1,False,kvtapp111111,2021-08-28 18:34:43,"terrible customer service, awful event pricing","It’s literally cheaper to just do these events on your own, they advertise discounts on things like AMC tickets when it is substantially cheaper to just buy straight from AMC. I’ve had problems several times and the customer service people are incompetent and unhelpful. Worst app.",US
399,"{'id': 24582399, 'body': ""Hello, kristijan. We're sad that your experience with us was not worthy of more stars. We're working day and night so your next time with one of our event is excellent!"", 'modified': '2021-08-18T15:12:16Z'}",1,False,stojanov kristijan,2021-08-16 21:43:31,Completely unsatisfactory and unnecessary,"I had my original review deleted, I think? I'm not entirely sure. I was essentially forced to download this app to access my ticket, for an upcoming event in Chicago. I was given no choice in terms of ticket access. This is bloatware at its very best. It's not a viable client acquisition strategy, nor is it great for your public image. Do better.",US
400,,5,False,waves2018,2018-11-28 20:43:52,Their customer support is awesome!!,I purchased wrong tickets by mistake and asked them if they can amend it. They responded me promptly and were very helpful and kind to help me to do so. Thank you!,US
401,"{'id': 21404561, 'body': 'Hello, \n\nWe are sorry to hear about this issue. We would be happy to help you rectify this. Can you please email us at hello@feverup.com? We will get back to as soon as possible with a solution ;) \n\nRegards,', 'modified': '2021-03-02T18:18:49Z'}",1,False,Aa explat,2021-02-17 20:04:40,DO NOT DOWNLOAD,"I wish I read the reviews before downloading this. The positive ones look fake and there are so many about stolen credit card info. 

I bought 4 tickets today and tried to transfer 2 to a friend. They link didn’t work and now I have two less tickets and she has zero and we are out $74.",US
402,"{'id': 1973194, 'body': 'Thanks for the amazing rating! Remember, we have new plans uploaded weekly, so keep checking the App and don´t miss any of the fun! Thank you for using Fever!', 'modified': '2017-12-09T03:51:37Z'}",5,False,cbreezy2012,2017-12-06 00:04:34,"Easy to use, clutch if you’re new to town","Have only used this off and on, but have always found it to be very useful!!",US
403,"{'id': 23279573, 'body': ""Thank you for sharing your positive review! We're always here to help our users, so don't hesitate to contact us should you need any assistance in the future."", 'modified': '2021-06-09T06:54:39Z'}",5,False,SmartyMarc,2021-06-06 20:25:12,Van Gogh Tickets,The Fever support team showed great patience assisting me in locating tickets I purchased but could not locate on my device. The team is competent and reacts timely.,US
404,"{'id': 26316914, 'body': 'Hello! We regret to hear that your experience with us has not been positive. Feel free to reach us at customer_satisfaction@feverup.com so we can take a closer look at your case and properly assist you. We apologize for the inconvenience! ![](https://backend.growthdot.com/reply-after-this/3496437_871ae55f-a65e-4961-a979-e64f9a546c3c.gif)\n\nFever Team', 'modified': '2021-11-17T08:37:35Z'}",1,False,562MLCG,2021-11-13 02:44:26,This is a MASSIVE SCAM!!,None of the events ever happen! Continually canceled events without notification. They tell you that your tickets are refunded but that never happens. They use Facebook to create a buzz about awesome events that never happen. Save your time and money!!! Don’t buy anything from FEVER. Read BBB complaints. Someone should sue these criminals!! Shame!,US
405,"{'id': 26249366, 'body': 'Hello! We apologize for the inconveniences caused by the cancellation of your event. Please reach us at customer_satisfaction@feverup.com so we can reopen your case and offer you a suitable solution!', 'modified': '2021-11-13T18:52:40Z'}",1,False,Solidgold509,2021-11-12 12:48:05,Van Gogh Immersive Experience,"After months of waiting for the event to open I was notified that my tickets were cancelled due to delays. 

I was given a voucher and told to reschedule my tickets - I tried the app but ran into problems and then tried the website via desktop. 

I was charged twice ($300) with a voucher still on my account.

Customer service rushed me through the process and didn’t answer my questions. I was only refunded one transaction and my voucher was used. Win-win for them. 

I was really excited for the event. I will never use this app again.",US
406,"{'id': 24535034, 'body': ""Hello. We're sorry that our service was not worthy of a better rating from you. We will work really hard to improve based on your feedback."", 'modified': '2021-08-16T16:13:47Z'}",1,False,youwant my name?,2021-08-13 16:40:40,Don’t let anything go wrong.,"My event was cancelled…I got a voucher. The instructions on using the voucher were incorrect,conflicting, incomplete. The Help people were very nice, but each had his/ her own view of how things worked. HOURS spent trying to apply the voucher. Be assured I will take this app off my phone as soon as my event is over. Appalling.",US
407,"{'id': 23729947, 'body': 'We apologize for the inconvenience! Please get in touch with customer_satisfaction@feverup.com so we can prioritize your case and address it. We will be waiting for your email!\n\nFever Team', 'modified': '2021-07-04T09:34:44Z'}",1,False,Ashmacattack,2021-07-02 11:58:16,Scam,Total scam! Bought tickets to an even that wasn’t accurate. Was told I’d get my full original refund especially after they sent me wrong tickets the first time paid me in vouchers so I can repurchase. It’s been a week since they refunded me 30$ and still owe me 150$ nobody is returned my requests after countless emails and chats,US
408,"{'id': 23649903, 'body': 'Hello! We regret to hear that your experience with us has not been positive. Feel free to reach us at customer_satisfaction@feverup.com so we can take a closer look to your case and properly assist you. We apologize for the inconvenience!\n\nFever Team', 'modified': '2021-06-29T09:32:18Z'}",1,False,DebPalmTrees,2021-06-25 13:24:45,ABSOLUTELY NO CUSTOMER SERVICE,"A great idea ..BUT, buyer beware…should you have a problem with your purchase, the response from customer service is beyond slow with requests for further information… even with prodding, no helpful response.  I’d suggested you use the ap for ideas and buy you tickets from a more reliable source.",US
409,"{'id': 27588461, 'body': ""Hello, thank you so much for your 5-star rating - it's much appreciated! We hope to see you again in future Fever events! ![](https://backend.growthdot.com/reply-after-this/4204804_c31ac7ce-59a0-4b10-bc3c-43e3755651bd.gif)\n\nFever Team"", 'modified': '2022-01-21T19:17:56Z'}",4,False,No floor plans,2022-01-19 17:54:50,Great App,Would have given the app 5 stars but there is no option to add ticket to Apple Pay for easy access or even to add ticket to calendar. Great app but the inconvenience is 🥴🥴🥴,US
410,"{'id': 5956516, 'body': 'Hello, we are extremely sorry :( Our intention is that Fever users enjoy our plans always. We really hope you could give us a chance to show you that Fever experiences are amazing :) Regards.', 'modified': '2018-11-15T10:48:42Z'}",1,False,jjaallii,2018-11-14 18:24:13,TOTAL SCAM!!!,Worse customer service ever. Refused to issue me a refund & instead gave me a voucher to use with in 24/h which disappeared before 24/h. I called again asking for a refund or the very least issue me a new voucher. They rudely hung up my call when I asked to be transferred to a supervisor & then have not picked up my call ever since. Its an absolute nightmare. Basically they stole my money! This app is a complete SCAM!,US
411,"{'id': 27877353, 'body': ""Hello. We're sorry that your experience with us has not been the best. Should you need any assistance please contact customer_satisfaction@feverup.com"", 'modified': '2022-02-06T19:40:51Z'}",1,False,Momof5&counting,2022-02-02 22:51:58,Crappy third party ticketing,I had to exchange my email tickets due to an act of nature severe winter storm shutting down the city but I still had to pay a processing fee of $2 for each ticket this is crap!!!! Friends received a full refund voucher to exchange their tickets. On top of it I think most of the workers aren’t in America there’s a surprise Thanks JOE!!!,US
412,"{'id': 4943414, 'body': 'Hello! Thanks for your feedback ;) Hope you keep enjoying the app! Kind regards.', 'modified': '2018-09-05T07:14:30Z'}",4,False,Bulkylime,2018-08-18 20:33:42,Great app but needs more features,"Great app but I wish you be able to choose specific dates instead of choosing options like (today, tomorrow, etc..).",US
